OrderID,Date,CustomerID,Product,Category,Subcategory,Price,Quantity,TotalAmount,DiscountPercent,DiscountAmount,FinalAmount,PaymentMethod,CustomerAge,CustomerGender,City,State,Rating
10909,2023-11-26,1291,Smartphones Product 8,Electronics,Smartphones,1725.84,1,1725.84,10,172.58,1553.26,Google Pay,31,Non-binary,Albany,New York,2
10910,2023-11-26,1423,Decor Product 72,Home & Kitchen,Decor,350.15,1,350.15,15,52.52,297.63,Apple Pay,72,Male,Chicago,Illinois,5
10911,2023-11-26,8824,Accessories Product 34,Sports,Accessories,334.55,1,334.55,0,0.0,334.55,Google Pay,36,Non-binary,Los Angeles,California,4
10912,2023-11-27,3807,Cookware Product 69,Home & Kitchen,Cookware,585.66,2,1171.32,0,0.0,1171.32,Google Pay,24,Male,San Jose,California,3
10913,2023-11-27,9439,Pants Product 92,Clothing,Pants,53.12,2,106.24,0,0.0,106.24,Apple Pay,72,Non-binary,Jacksonville,Florida,4
10914,2023-11-27,9439,Cookware Product 96,Home & Kitchen,Cookware,209.21,2,418.42,5,20.92,397.5,Credit Card,31,Female,Rockford,Illinois,2
10915,2023-11-27,9439,Shirts Product 47,Clothing,Shirts,77.47,2,154.94,0,0.0,154.94,Apple Pay,56,Non-binary,Fort Worth,Texas,5
10916,2023-11-29,9439,Cameras Product 28,Electronics,Cameras,1498.12,2,2996.24,0,0.0,2996.24,Google Pay,19,Female,Peoria,Illinois,2
10917,2023-12-01,9439,Accessories Product 70,Clothing,Accessories,145.66,3,436.98,0,0.0,436.98,Bank Transfer,22,Male,Houston,Texas,4
10918,2023-12-01,9439,Footwear Product 16,Sports,Footwear,437.59,2,875.18,0,0.0,875.18,Bank Transfer,75,Non-binary,San Jose,California,5
10919,2023-12-01,9439,Headphones Product 99,Electronics,Headphones,1558.54,1,1558.54,15,233.78,1324.76,Credit Card,71,Non-binary,Houston,Texas,2
10920,2023-12-01,9439,Bedding Product 23,Home & Kitchen,Bedding,852.12,1,852.12,15,127.82,724.3,Credit Card,26,Male,Buffalo,New York,5
10921,2023-12-02,9439,Tablets Product 36,Electronics,Tablets,423.43,1,423.43,10,42.34,381.09,Apple Pay,70,Non-binary,Chicago,Illinois,4
10922,2023-12-02,9439,Pants Product 54,Clothing,Pants,183.66,1,183.66,10,18.37,165.29,Credit Card,55,Non-binary,Sacramento,California,4
10923,2023-12-03,9439,Tablets Product 33,Electronics,Tablets,625.56,1,625.56,0,0.0,625.56,Credit Card,44,Male,Albany,New York,4
10924,2023-12-03,9439,Accessories Product 10,Clothing,Accessories,21.2,2,42.4,0,0.0,42.4,Credit Card,50,Female,San Francisco,California,3
10925,2023-12-04,9439,Furniture Product 4,Home & Kitchen,Furniture,558.24,1,558.24,0,0.0,558.24,Apple Pay,71,Non-binary,San Francisco,California,2
10926,2023-12-04,9439,Headphones Product 92,Electronics,Headphones,1766.99,2,3533.98,5,176.7,3357.28,Credit Card,44,Male,Los Angeles,California,3
10927,2023-12-04,9439,Furniture Product 79,Home & Kitchen,Furniture,861.32,2,1722.64,0,0.0,1722.64,Credit Card,37,Male,Miami,Florida,5
10928,2023-12-04,3324,Decor Product 61,Home & Kitchen,Decor,142.11,3,426.33,0,0.0,426.33,PayPal,39,Male,Houston,Texas,5
10929,2023-12-05,5878,Footwear Product 1,Sports,Footwear,402.14,2,804.28,5,40.21,764.07,Credit Card,73,Male,Springfield,Illinois,3
10930,2023-12-05,5878,Tablets Product 36,Electronics,Tablets,433.83,3,1301.49,0,0.0,1301.49,Apple Pay,68,Non-binary,Orlando,Florida,4
10931,2023-12-06,5878,Cameras Product 47,Electronics,Cameras,1531.75,1,1531.75,0,0.0,1531.75,Bank Transfer,25,Male,New York City,New York,5
10932,2023-12-06,5878,Cameras Product 60,Electronics,Cameras,1015.51,2,2031.02,20,406.2,1624.82,Apple Pay,41,Male,San Antonio,Texas,4
10933,2023-12-06,5878,Footwear Product 12,Sports,Footwear,466.02,2,932.04,20,186.41,745.63,PayPal,51,Male,Sacramento,California,2
10934,2023-12-06,5878,Fitness Product 46,Sports,Fitness,265.68,1,265.68,5,13.28,252.4,Credit Card,36,Female,Naperville,Illinois,4
10935,2023-12-06,5878,Pants Product 28,Clothing,Pants,101.65,1,101.65,0,0.0,101.65,Google Pay,49,Male,Rockford,Illinois,5
10936,2023-12-07,5878,Educational Product 90,Books,Educational,42.18,4,168.72,0,0.0,168.72,Google Pay,46,Non-binary,Tampa,Florida,5
10937,2023-12-07,5878,Accessories Product 22,Clothing,Accessories,19.22,3,57.66,5,2.88,54.78,Credit Card,71,Female,Los Angeles,California,3
10938,2023-12-07,5878,Appliances Product 9,Home & Kitchen,Appliances,454.78,2,909.56,0,0.0,909.56,Bank Transfer,61,Non-binary,Jacksonville,Florida,4
10939,2023-12-08,5878,Smartphones Product 6,Electronics,Smartphones,1818.28,1,1818.28,0,0.0,1818.28,Apple Pay,25,Non-binary,Buffalo,New York,3
10940,2023-12-08,3319,Furniture Product 91,Home & Kitchen,Furniture,752.18,2,1504.36,10,150.44,1353.92,Google Pay,75,Male,Albany,New York,3
10941,2023-12-08,8580,Cameras Product 5,Electronics,Cameras,1712.21,1,1712.21,5,85.61,1626.6,PayPal,73,Female,Austin,Texas,3
10942,2023-12-08,8580,Non-fiction Product 62,Books,Non-fiction,44.06,2,88.12,0,0.0,88.12,Apple Pay,56,Female,Orlando,Florida,4
10943,2023-12-08,8580,Decor Product 26,Home & Kitchen,Decor,221.47,1,221.47,10,22.15,199.32,PayPal,26,Non-binary,Fort Worth,Texas,5
10944,2023-12-08,8580,Appliances Product 47,Home & Kitchen,Appliances,863.87,2,1727.74,0,0.0,1727.74,Apple Pay,30,Female,Syracuse,New York,4
10945,2023-12-09,8580,Smartphones Product 80,Electronics,Smartphones,209.05,1,209.05,0,0.0,209.05,Google Pay,68,Female,Jacksonville,Florida,3
10946,2023-12-10,8580,Laptops Product 23,Electronics,Laptops,775.37,1,775.37,0,0.0,775.37,Bank Transfer,45,Male,San Diego,California,4
10947,2023-12-10,1089,Smartphones Product 30,Electronics,Smartphones,1068.37,1,1068.37,0,0.0,1068.37,PayPal,71,Non-binary,Austin,Texas,4
10948,2023-12-11,1277,Smartphones Product 85,Electronics,Smartphones,1992.77,1,1992.77,0,0.0,1992.77,PayPal,49,Non-binary,Tallahassee,Florida,5
10949,2023-12-11,6785,Tablets Product 18,Electronics,Tablets,1726.58,1,1726.58,0,0.0,1726.58,Google Pay,49,Male,Tampa,Florida,5
10950,2023-12-12,6785,Apparel Product 9,Sports,Apparel,225.99,2,451.98,0,0.0,451.98,Google Pay,75,Male,Miami,Florida,1
10951,2023-12-12,5291,Accessories Product 58,Clothing,Accessories,47.59,4,190.36,0,0.0,190.36,Google Pay,72,Male,New York City,New York,4
10952,2023-12-12,5291,Tablets Product 79,Electronics,Tablets,1288.92,1,1288.92,0,0.0,1288.92,Credit Card,30,Male,San Francisco,California,5
10953,2023-12-12,5291,Smartphones Product 44,Electronics,Smartphones,686.35,1,686.35,0,0.0,686.35,Bank Transfer,64,Non-binary,Los Angeles,California,5
10954,2023-12-12,5291,Accessories Product 13,Clothing,Accessories,115.62,1,115.62,5,5.78,109.84,Credit Card,30,Non-binary,Naperville,Illinois,4
10955,2023-12-12,5291,Cookware Product 77,Home & Kitchen,Cookware,884.08,1,884.08,0,0.0,884.08,Apple Pay,29,Non-binary,Chicago,Illinois,1
10956,2023-12-12,8585,Shoes Product 36,Clothing,Shoes,62.67,1,62.67,5,3.13,59.54,Google Pay,46,Male,Sacramento,California,1
10957,2023-12-13,8585,Accessories Product 78,Sports,Accessories,384.14,1,384.14,0,0.0,384.14,Google Pay,46,Female,Dallas,Texas,4
10958,2023-12-14,8585,Shirts Product 38,Clothing,Shirts,25.12,2,50.24,0,0.0,50.24,Google Pay,28,Non-binary,Albany,New York,5
10959,2023-12-14,8585,Accessories Product 48,Sports,Accessories,140.68,1,140.68,10,14.07,126.61,Credit Card,71,Female,San Diego,California,4
10960,2023-12-14,5370,Comics Product 39,Books,Comics,10.31,3,30.93,0,0.0,30.93,Google Pay,49,Female,Chicago,Illinois,3
10961,2023-12-14,8157,Tablets Product 10,Electronics,Tablets,1989.91,2,3979.82,0,0.0,3979.82,PayPal,18,Male,Buffalo,New York,4
10962,2023-12-15,7407,Accessories Product 37,Sports,Accessories,477.02,2,954.04,0,0.0,954.04,Bank Transfer,31,Female,Dallas,Texas,4
10963,2023-12-15,7407,Headphones Product 70,Electronics,Headphones,655.89,1,655.89,0,0.0,655.89,Google Pay,28,Female,Miami,Florida,4
10964,2023-12-15,7407,Non-fiction Product 45,Books,Non-fiction,43.19,2,86.38,15,12.96,73.42,PayPal,71,Female,Chicago,Illinois,5
10965,2023-12-15,5606,Headphones Product 17,Electronics,Headphones,1588.85,2,3177.7,5,158.88,3018.82,Bank Transfer,35,Male,Chicago,Illinois,1
10966,2023-12-15,5606,Fiction Product 1,Books,Fiction,10.62,5,53.1,5,2.66,50.44,Credit Card,50,Female,Tampa,Florida,4
10967,2023-12-16,6941,Non-fiction Product 36,Books,Non-fiction,26.33,3,78.99,0,0.0,78.99,Credit Card,39,Non-binary,Albany,New York,3
10968,2023-12-16,6941,Biographies Product 14,Books,Biographies,79.14,2,158.28,10,15.83,142.45,PayPal,29,Male,Dallas,Texas,5
10969,2023-12-16,6763,Bedding Product 38,Home & Kitchen,Bedding,435.81,1,435.81,0,0.0,435.81,PayPal,72,Non-binary,Tampa,Florida,5
10970,2023-12-16,6763,Headphones Product 84,Electronics,Headphones,927.09,1,927.09,0,0.0,927.09,PayPal,58,Non-binary,Chicago,Illinois,5
10971,2023-12-17,6763,Tablets Product 61,Electronics,Tablets,967.79,1,967.79,0,0.0,967.79,Google Pay,24,Male,Chicago,Illinois,4
10972,2023-12-17,6763,Dresses Product 21,Clothing,Dresses,63.05,2,126.1,10,12.61,113.49,Google Pay,29,Non-binary,Buffalo,New York,3
10973,2023-12-18,4256,Cameras Product 36,Electronics,Cameras,1855.45,1,1855.45,0,0.0,1855.45,Bank Transfer,56,Non-binary,Dallas,Texas,1
10974,2023-12-18,7891,Decor Product 8,Home & Kitchen,Decor,369.69,2,739.38,0,0.0,739.38,PayPal,38,Non-binary,Los Angeles,California,4
10975,2023-12-18,2287,Cameras Product 81,Electronics,Cameras,300.89,1,300.89,5,15.04,285.85,Apple Pay,33,Female,Sacramento,California,3
10976,2023-12-20,2306,Apparel Product 56,Sports,Apparel,195.2,3,585.6,0,0.0,585.6,Credit Card,22,Female,Buffalo,New York,2
10977,2023-12-21,2306,Appliances Product 93,Home & Kitchen,Appliances,537.16,2,1074.32,0,0.0,1074.32,Credit Card,28,Female,Dallas,Texas,3
10978,2023-12-21,2306,Comics Product 55,Books,Comics,63.31,2,126.62,0,0.0,126.62,PayPal,61,Non-binary,San Francisco,California,4
10979,2023-12-21,7103,Tablets Product 32,Electronics,Tablets,1037.0,1,1037.0,0,0.0,1037.0,Google Pay,51,Female,New York City,New York,4
10980,2023-12-21,2934,Educational Product 11,Books,Educational,63.84,1,63.84,5,3.19,60.65,Apple Pay,73,Non-binary,Rochester,New York,5
10981,2023-12-22,8220,Footwear Product 1,Sports,Footwear,411.74,2,823.48,5,41.17,782.31,PayPal,57,Female,Tampa,Florida,4
10982,2023-12-23,8142,Shoes Product 53,Clothing,Shoes,178.79,2,357.58,0,0.0,357.58,Apple Pay,62,Non-binary,Houston,Texas,4
10983,2023-12-23,7713,Furniture Product 99,Home & Kitchen,Furniture,154.5,1,154.5,15,23.18,131.32,Bank Transfer,29,Female,Austin,Texas,5
10984,2023-12-23,1845,Appliances Product 43,Home & Kitchen,Appliances,182.61,2,365.22,0,0.0,365.22,Credit Card,71,Non-binary,Houston,Texas,1
10985,2023-12-24,2512,Headphones Product 32,Electronics,Headphones,547.99,1,547.99,5,27.4,520.59,Bank Transfer,39,Male,Buffalo,New York,4
10986,2023-12-24,3569,Dresses Product 87,Clothing,Dresses,159.43,2,318.86,15,47.83,271.03,PayPal,41,Male,Peoria,Illinois,3
10987,2023-12-25,9799,Cameras Product 43,Electronics,Cameras,357.94,1,357.94,5,17.9,340.04,Apple Pay,65,Female,Buffalo,New York,3
10988,2023-12-25,4249,Tablets Product 44,Electronics,Tablets,1596.21,1,1596.21,0,0.0,1596.21,PayPal,34,Male,Sacramento,California,5
10989,2023-12-26,2419,Headphones Product 69,Electronics,Headphones,1730.5,1,1730.5,5,86.53,1643.97,Apple Pay,53,Female,San Francisco,California,2
10990,2023-12-26,2419,Smartphones Product 32,Electronics,Smartphones,1566.85,1,1566.85,0,0.0,1566.85,Google Pay,35,Male,Syracuse,New York,5
10991,2023-12-26,2419,Tablets Product 32,Electronics,Tablets,1158.06,1,1158.06,5,57.9,1100.16,PayPal,72,Female,Springfield,Illinois,2
10992,2023-12-26,2419,Laptops Product 67,Electronics,Laptops,306.89,1,306.89,0,0.0,306.89,Google Pay,67,Female,Buffalo,New York,4
10993,2023-12-26,2419,Accessories Product 63,Sports,Accessories,234.33,1,234.33,0,0.0,234.33,Apple Pay,39,Non-binary,Naperville,Illinois,5
10994,2023-12-26,2419,Accessories Product 82,Clothing,Accessories,78.64,2,157.28,0,0.0,157.28,Credit Card,34,Male,Miami,Florida,2
10995,2023-12-27,2419,Apparel Product 24,Sports,Apparel,334.76,3,1004.28,20,200.86,803.42,Credit Card,47,Non-binary,Jacksonville,Florida,2
10996,2023-12-27,4902,Shirts Product 72,Clothing,Shirts,192.72,1,192.72,0,0.0,192.72,Apple Pay,28,Non-binary,San Francisco,California,2
10997,2023-12-29,2498,Cameras Product 42,Electronics,Cameras,902.13,1,902.13,5,45.11,857.02,PayPal,48,Non-binary,San Antonio,Texas,2
10998,2023-12-30,8453,Dresses Product 68,Clothing,Dresses,101.42,1,101.42,0,0.0,101.42,Google Pay,38,Male,Los Angeles,California,4
10999,2023-12-30,7477,Shoes Product 4,Clothing,Shoes,76.83,1,76.83,5,3.84,72.99,PayPal,24,Male,New York City,New York,4
